,id,content,content_clean,sentiment,subjectivity,polarity,analysis
2017,UgxdpIEwyQg1gdOcuX94AaABAg,かっこいいとも欲しいとも思わんけど、すごいとは思う,かっこいいとも欲しいとも思わんけど、すごいとは思う,5,0.0,0.0,Neutral
2018,UgxuH0M1spnzy9uz-kN4AaABAg,Wow another Veyron with a body kit. How innovative.,Wow another Veyron with a body kit How innovative,5,1.0,0.3,Positive
2019,Ugx4qZjaLUO1kLR8tCB4AaABAg,looks like one of those homemade cars,looks like one of those homemade cars,5,0.0,0.0,Neutral
2020,Ugw4rM8aMawhY0WeXxx4AaABAg,piece of ART,piece of ART,5,0.0,0.0,Neutral
2021,Ugy8aySyfzTXWjwr_dx4AaABAg,"Omg looks like a kitcar
Something someone in India in a shed put together in 12 months","Omg looks like a kitcar
Something someone in India in a shed put together in 12 months",5,0.0,0.0,Neutral
2022,Ugz1Y56L8ZGQylKB8nd4AaABAg,Congratulations to that lucky man,Congratulations to that lucky man,5,0.8333333333333334,0.3333333333333333,Positive
2023,Ugy1OFz_EbZsPjJY0gN4AaABAg,I’m the only one who thinks the older Bugatti looks better ?:)),I’m the only one who thinks the older Bugatti looks better ,4,0.611111111111111,0.2222222222222222,Positive
2024,Ugw40YuEK2jBLElYN594AaABAg,would be nice for my dream to come true... would cost less then this car.,would be nice for my dream to come true would cost less then this car,3,0.5722222222222222,0.2611111111111111,Positive
2025,Ugy6QAvA9ulBPF5vBfJ4AaABAg,This very pleasant car,This very pleasant car,5,1.0,0.9533333333333333,Positive
2026,UgzMVDcxyg325RbUOXp4AaABAg,"The sad thing is the French claim Bughatti French, he's Italian and the EB110 Was designed,  built and engineered jn ITALY. NOT FRANCE.",The sad thing is the French claim Bughatti French hes Italian and the EB110 Was designed  built and engineered jn ITALY NOT FRANCE,1,0.25,-0.125,Negative
2027,Ugy3wkV_dRnbSGFIeCB4AaABAg,The Centodieci is also available in The Crew 2.,The Centodieci is also available in The Crew 2,4,0.4,0.4,Positive
2028,Ugx7TT202PcCkmpI4lB4AaABAg,What a special car..,What a special car,5,0.5714285714285714,0.35714285714285715,Positive
2029,UgwRyFEqmDo_4tON-fN4AaABAg,If it were white it would look great,If it were white it would look great,3,0.375,0.4,Positive
2030,Ugya-NFVjFAd4omR_A94AaABAg,The front end looks like something from early 2000s,The front end looks like something from early 2000s,3,0.3,0.1,Positive
2031,UgyCwflDVXOUbVr-hDx4AaABAg,Same car with a different body kit? Guess it works with the Audi Q7 with different bodies.,Same car with a different body kit Guess it works with the Audi Q7 with different bodies,3,0.44166666666666665,0.0,Neutral
2032,Ugyx1eIp_giWkw6foI54AaABAg,Dream 💙💙,Dream 💙💙,5,0.0,0.0,Neutral
2033,Ugy5dqhFtc5szj6AdTF4AaABAg,This video is so cool!,This video is so cool,5,0.65,0.35,Positive
2034,Ugyqt47VYvlDm13hFFx4AaABAg,When will you guys deliver one to Top G Tate?,When will you guys deliver one to Top G Tate,5,0.5,0.5,Positive
2035,UgyzPFFw8Gn-DlxhdJt4AaABAg,Id still rather a 900 hp civic,Id still rather a 900 hp civic,3,0.0,0.0,Neutral
2036,UgyirMisk57LN_ZL5ld4AaABAg,Total black with black rims will be just amazing.. U are sculpiting like Ancient Greeks Status,Total black with black rims will be just amazing U are sculpiting like Ancient Greeks Status,5,0.6291666666666667,0.0666666666666667,Positive
2037,UgwOzZ0nP-N_AL-4EQV4AaABAg,Bets on how long until Doug Demuro gets his hands on one?,Bets on how long until Doug Demuro gets his hands on one,3,0.4,-0.05,Negative
2038,UgxrthXiSdIoekOHE1h4AaABAg,👏🏼👏🏼👏🏼,👏🏼👏🏼👏🏼,5,0.0,0.0,Neutral
2039,Ugxp9eb3WvQzGMg4t-R4AaABAg,"It would be so nice just to be able to clean that car, if it ever got dirty.",It would be so nice just to be able to clean that car if it ever got dirty,3,0.78125,0.2166666666666667,Positive
2040,Ugy4epK5o57eK6bAeON4AaABAg,Alhamdulillah 😍,Alhamdulillah 😍,5,0.0,0.0,Neutral
2041,UgzJgjI9HdGl5F_lq214AaABAg,Chiron looks the best. The other look like kit cars,Chiron looks the best The other look like kit cars,3,0.3375,0.4375,Positive
2042,Ugxh5JZptiH2bBfPxAJ4AaABAg,😍😍,😍😍,5,0.0,0.0,Neutral
2043,UgyPoJqKsy__aJa4jHp4AaABAg,i feel like im the only one here that doesnt like how the centodieci looks,i feel like im the only one here that doesnt like how the centodieci looks,3,1.0,0.0,Neutral
2044,UgxT5KC96JhUjrH1SYB4AaABAg,Cr7:where are my centodieci 😂,Cr7where are my centodieci 😂,5,0.0,0.0,Neutral
2045,Ugy9IWiXYIYnOJm79_h4AaABAg,"Um, you must’ve delivered it to the wrong address. It’s not at my house. 😂",Um you must’ve delivered it to the wrong address It’s not at my house 😂,1,0.9,-0.5,Negative
2046,UgyrxH-WU1-W_ol9yTl4AaABAg,Better to buy 10 z06 for the same money in US that's a no-brainer.,Better to buy 10 z06 for the same money in US thats a nobrainer,1,0.3125,0.25,Positive
2047,UgxP7GjYRsEyS9mUdbl4AaABAg,Beautiful,Beautiful,5,1.0,0.85,Positive
2048,Ugx0YZmYX58B_S-tdGt4AaABAg,Beautiful,Beautiful,5,1.0,0.85,Positive
2049,UgwS6P0-laQGCazvGP54AaABAg,The old car is much more beautiful,The old car is much more beautiful,5,0.5666666666666667,0.48333333333333334,Positive
2050,UgwaRqu4QXHQ4PqGuvl4AaABAg,looks like $250k tops,looks like 250k tops,1,0.0,0.0,Neutral
2051,Ugw8jTqNCfsmRHbPqAB4AaABAg,Looks like a kit you would buy from alibaba lmao,Looks like a kit you would buy from alibaba lmao,4,1.0,0.6,Positive
2052,Ugydy-d3lCIDXLhUrcN4AaABAg,GG FOR THAT GUY!,GG FOR THAT GUY,5,0.0,0.0,Neutral
2053,UgyYn45aLKdGuXk6siJ4AaABAg,"BUGATTİ BOLİDE.BUGATTİ BOLİDE.FULL VİDEO.,,😊🤲🙂❤️❤️❤️❤️",BUGATTİ BOLİDEBUGATTİ BOLİDEFULL VİDEO😊🤲🙂❤️❤️❤️❤️,3,0.0,0.0,Neutral
2054,UgwRmlSXVvp-j9qaQ_x4AaABAg,Next to the eb110 the centodieci looks like a render. Beauty.,Next to the eb110 the centodieci looks like a render Beauty,5,0.0,0.0,Neutral
2055,UgxMM2G5eXUQ7yDECe94AaABAg,Damn that shit fire,Damn that shit fire,1,0.8,-0.2,Negative
2056,Ugz7ijgOoEEF_4pqF814AaABAg,Looks like it's built out of Legos,Looks like its built out of Legos,4,0.0,0.0,Neutral
2057,UgznNGfPAHuabFkgmxB4AaABAg,Wow!!!,Wow,5,1.0,0.1,Positive
2058,UgyS_USqh9nbyONWnn54AaABAg,"Most of these cars are never driven and $8 million...at some point regardless of the car you are getting, the prices are getting ridiculous. It seems to me that these exotic car companies are competing to see who comes up with a higher prices for their cars.",Most of these cars are never driven and 8 millionat some point regardless of the car you are getting the prices are getting ridiculous It seems to me that these exotic car companies are competing to see who comes up with a higher prices for their cars,1,0.75,0.22916666666666669,Positive
2059,UgwPle68v365pdZmkz54AaABAg,"A Chiron with an EB110 inspired body and an astronomic price will never compare to the original.
It's just a way to extort some money from the rich folks.","A Chiron with an EB110 inspired body and an astronomic price will never compare to the original
Its just a way to extort some money from the rich folks",1,0.75,0.375,Positive
2060,UgwPAMVNGljDaHQeyQ14AaABAg,The EB110 is reborn.......WOW!     It seems that Bugatti is totally incapable of building an ugly car!,The EB110 is rebornWOW     It seems that Bugatti is totally incapable of building an ugly car,1,0.875,-0.35,Negative
2061,UgySabB-Qk2OwVTnBfh4AaABAg,i believe ronaldo own one at his garage.,i believe ronaldo own one at his garage,5,1.0,0.6,Positive
2062,UgxbPMLa1-kZI1uiaxx4AaABAg,🔥,🔥,5,0.0,0.0,Neutral
2063,UgwWRML4bJgokDe_6_J4AaABAg,Wheels look quiet simple,Wheels look quiet simple,4,0.34523809523809523,0.0,Neutral
2064,UgzsRdwXRRv3e_Fm90R4AaABAg,but why do the wheels have to be asymmetrical instead of just mirroring them for each side,but why do the wheels have to be asymmetrical instead of just mirroring them for each side,3,0.0,0.0,Neutral
2065,UgyxiU216bhCIq0beFh4AaABAg,This music makes me feel like I'm on the pause menu of GTA5,This music makes me feel like Im on the pause menu of GTA5,5,0.0,0.0,Neutral
2066,UgwmMtvH9vToUR8T-4x4AaABAg,Centohoochie you say...nice one.,Centohoochie you saynice one,1,0.0,0.0,Neutral
2067,UgyfGfaWbuWHYPaspu54AaABAg,Andrew Tate be taking notes on what to buy next,Andrew Tate be taking notes on what to buy next,4,0.0,0.0,Neutral
2068,Ugzos94t8RxVAYiltAx4AaABAg,JAI HIND 🇮🇳,JAI HIND 🇮🇳,3,0.0,0.0,Neutral
2069,UgxfFwdRflQ99QSc12p4AaABAg,all that engineering to be parked in a showroom lol,all that engineering to be parked in a showroom lol,5,0.7,0.8,Positive
2070,UgxcQcnJ93UXKjY1DUZ4AaABAg,"I hope that customer doesn't find himself at a red light next to my wife's daily driver Tesla Plaid. He will be very, very disappointed with his new purchase!",I hope that customer doesnt find himself at a red light next to my wifes daily driver Tesla Plaid He will be very very disappointed with his new purchase,1,0.3549242424242424,-0.07310606060606062,Negative
2071,UgwI-U3wkhvmpZU6f3N4AaABAg,I bet that guy daily’s a Bugatti lol imagine,I bet that guy daily’s a Bugatti lol imagine,1,0.35,0.4,Positive
2072,UgxTOndiDKfiXodiUsZ4AaABAg,It’s definitely not a Bugatti anymore and you just couldn’t get $10 million if it was a Volkswagen😭😭😭😭😭,It’s definitely not a Bugatti anymore and you just couldn’t get 10 million if it was a Volkswagen😭😭😭😭😭,1,0.5,0.0,Neutral
2073,UgyClZrzjzuGtsHmQGB4AaABAg,"I hope lamborghini see this, how you honor old legend nary car and not how they did with Countach",I hope lamborghini see this how you honor old legend nary car and not how they did with Countach,5,0.2,0.1,Positive
2074,Ugz2OqQKdbpOwqR-vNd4AaABAg,Whe all know that this car will be used in the first days the costumer retires it. Then will be parked for months. So sad!,Whe all know that this car will be used in the first days the costumer retires it Then will be parked for months So sad,1,0.6666666666666666,-0.125,Negative
2075,UgwRgKBGpwW3ep3FDtR4AaABAg,I can't buy it cause you don't have one in pink 🤣,I cant buy it cause you dont have one in pink 🤣,1,0.3,-0.1,Negative
2076,Ugx2sbWgDPhfRrS3Qut4AaABAg,The most overpriced car in the world after the Rolls Royce boat-tail.,The most overpriced car in the world after the Rolls Royce boattail,1,0.5,0.5,Positive
2077,UgwhjzI_3kkEffnRubp4AaABAg,"I never thought I’d say this, but I really don’t like this one. It’s bulky and the headlights are just ugly in my opinion. What do you guys like about it?",I never thought I’d say this but I really don’t like this one It’s bulky and the headlights are just ugly in my opinion What do you guys like about it,2,0.6,-0.24999999999999997,Negative
2078,UgzvMmhHoMWBPOX2pxp4AaABAg,he better drive the damn thing..,he better drive the damn thing,2,0.5,0.5,Positive
2079,Ugww_66LoBqZn9Okv-F4AaABAg,"Idk about the front :/
I'm not a car person so I don't see the ""good looks"" in it","Idk about the front 
Im not a car person so I dont see the good looks in it",3,0.6000000000000001,0.7,Positive
2080,Ugx_LfQW2l6xXP-kGNh4AaABAg,Let me be the 1st to say its ugly. The chiton was the only beautiful bugatti in the last 10 yrs and it only went downhill from there.,Let me be the 1st to say its ugly The chiton was the only beautiful bugatti in the last 10 yrs and it only went downhill from there,1,0.8133333333333332,0.030000000000000006,Positive
2081,Ugz1o55q_HiiAJ-RkKB4AaABAg,Even if I have money.. I will never west my money on this...,Even if I have money I will never west my money on this,1,0.0,0.0,Neutral
2082,Ugz8aIZG43mvoq8YuyZ4AaABAg,And just to be locked in a garage forever,And just to be locked in a garage forever,5,0.0,0.0,Neutral
2083,UgyBa9QcvucGvWX2vhd4AaABAg,I love bugatti with all my life butttttttt this car is uniquely ugly 🙃,I love bugatti with all my life butttttttt this car is uniquely ugly 🙃,1,0.8,-0.09999999999999998,Negative
2084,UgxixHuKFH4texWigHR4AaABAg,The Asian Bugatti Chiron 😂😂😂😂😂😂,The Asian Bugatti Chiron 😂😂😂😂😂😂,5,0.0,0.0,Neutral
2085,Ugw2oM208ZEbaf3vu0J4AaABAg,Bet that Ronaldo will be the first one to cop it lol,Bet that Ronaldo will be the first one to cop it lol,1,0.5166666666666666,0.525,Positive
2086,Ugwul2Q0f_z0W9FCXYJ4AaABAg,Looks like an overpriced peice of junk to me lol id rather have my hellcat .,Looks like an overpriced peice of junk to me lol id rather have my hellcat ,1,0.7,0.8,Positive
2087,UgwBaBJdRr3NNDf0kkN4AaABAg,😍😍😍😍😍,😍😍😍😍😍,5,0.0,0.0,Neutral
2088,UgwR-12zami8sRg5i5F4AaABAg,I hope they add it to gta5 online,I hope they add it to gta5 online,4,0.0,0.0,Neutral
2089,UgwikaEMRNLYMCugyWN4AaABAg,First customer be like tok u long enough,First customer be like tok u long enough,5,0.41111111111111115,0.06666666666666667,Positive
2090,Ugwa9jMAX_37wXd-4l54AaABAg,Tbh they could have done WAY better. It’s a Chiron in a body kit with a SLIGHTLY changed interior. It pays a little homage to the 110. But for what I am sure is a price tag north of 3 million they could have actually designed a new car with a body that would have actually flowed with those design features instead of looking awkward,Tbh they could have done WAY better It’s a Chiron in a body kit with a SLIGHTLY changed interior It pays a little homage to the 110 But for what I am sure is a price tag north of 3 million they could have actually designed a new car with a body that would have actually flowed with those design features instead of looking awkward,3,0.46376262626262627,0.022774621212121218,Positive
2091,Ugytg7nvPjNW08JoUnB4AaABAg,maybe not immediately but absolutely and definitely i will have it! 💯,maybe not immediately but absolutely and definitely i will have it 💯,5,0.7,0.1,Positive
2092,Ugzq8z7iexsCqIsz0G54AaABAg,"Too bad not just anyone can buy such cars, you gotta get an invite",Too bad not just anyone can buy such cars you gotta get an invite,1,0.5833333333333333,-0.3499999999999999,Negative
2093,UgzyWF3qmxWK68Y4x9J4AaABAg,Delivery? Where is it? I’m still waiting! I hope you haven’t given it away to somebody impersonating me.. please check and update me. Thanks.,Delivery Where is it I’m still waiting I hope you haven’t given it away to somebody impersonating me please check and update me Thanks,1,0.2,0.2,Positive
2094,UgwL-cmfHpNur-A-frB4AaABAg,"Cool, but it looks like it went to a mom car design. Like how car were cool looking then went all flat, round style. Like all car did. Hahaha.",Cool but it looks like it went to a mom car design Like how car were cool looking then went all flat round style Like all car did Hahaha,3,0.445,0.13499999999999998,Positive
2095,UgwPHLWZXj7_G0Rjtix4AaABAg,looks like its from gta ngl,looks like its from gta ngl,4,0.0,0.0,Neutral
2096,UgzLvTrVza6HiRd0OfZ4AaABAg,front part is looks like cunning toad for sure,front part is looks like cunning toad for sure,3,0.7944444444444444,0.25,Positive
2097,Ugy-dymIbvQ8W20-bbd4AaABAg,Chiron with new body kits,Chiron with new body kits,5,0.45454545454545453,0.13636363636363635,Positive
2098,UgwjaHe1gnog7DKhTFN4AaABAg,Sir Cristiano Ronaldo might be wondering where's mine at!,Sir Cristiano Ronaldo might be wondering wheres mine at,5,0.0,0.0,Neutral
2099,Ugy3wXQRcw6FF7Fw2_V4AaABAg,that look unrealy you know,that look unrealy you know,1,0.0,0.0,Neutral
2100,Ugwd_Bdos9KVqzcA9wB4AaABAg,as far as I can remember I never order but why they delivered this car..? are they doing some scam on me..?,as far as I can remember I never order but why they delivered this car are they doing some scam on me,1,1.0,0.1,Positive
2101,UgzMR2f5hKQ2VqfTuDh4AaABAg,"I would still say that centodieci is ugliest Bugatti ever made, but it has grown on me ever since its deput.",I would still say that centodieci is ugliest Bugatti ever made but it has grown on me ever since its deput,5,0.0,0.0,Neutral
2102,UgwYzGlk2BcYxN3ipxd4AaABAg,Ettore Bugatti🇮🇹,Ettore Bugatti🇮🇹,5,0.0,0.0,Neutral
2103,UgwLmWh8HEPevIYGmdd4AaABAg,I'm favorite car,Im favorite car,5,1.0,0.5,Positive
2104,Ugzg4OicIcpu4lREaBx4AaABAg,Buggati theme sounds like PlayStation theme,Buggati theme sounds like PlayStation theme,1,0.0,0.0,Neutral
2105,UgwW9jcm1JQ-FqqCSdJ4AaABAg,Who is the first person to buy this car?,Who is the first person to buy this car,5,0.3333333333333333,0.25,Positive
2106,UgzktjrgbeBfFwbvbRR4AaABAg,You should have delivered it to tate,You should have delivered it to tate,3,0.0,0.0,Neutral
2107,Ugyl6OZ75Tm26ojbE-F4AaABAg,Bro why is y’all car over $10m and still get gapped by slower cars,Bro why is y’all car over 10m and still get gapped by slower cars,1,0.0,0.0,Neutral
2108,Ugzj6oJ6bwq7wglYgZx4AaABAg,"in my personal taste a nice car but...have a look at the ALFAROMEO MONTREAL VISION GT,Lamborghini Mosa or a less radical but extremily sexy...Ferrari Roma.",in my personal taste a nice car buthave a look at the ALFAROMEO MONTREAL VISION GTLamborghini Mosa or a less radical but extremily sexyFerrari Roma,3,0.45555555555555555,0.14444444444444446,Positive
2109,UgxJqsE9QZaRV2Lr-yl4AaABAg,The next one is for andrew tate,The next one is for andrew tate,4,0.0,0.0,Neutral
2110,Ugwi3veFFMYulmBP8KJ4AaABAg,"let me guess, it's for andrew tate?",let me guess its for andrew tate,3,0.0,0.0,Neutral
2111,Ugy18UA-vUS5cCxL_Fh4AaABAg,"Ta muy caro, grasias",Ta muy caro grasias,2,0.0,0.0,Neutral
2112,UgzXfrHxJi673yd4zWx4AaABAg,Kitni deti hai?,Kitni deti hai,5,0.0,0.0,Neutral
2113,UgxQstGuUh1ZAwjgcuh4AaABAg,"But, why blue?",But why blue,3,0.1,0.0,Neutral
2114,Ugx4lSksTKdwsFoM3gx4AaABAg,"Well, first bugatti which looks bad, in my opinion.",Well first bugatti which looks bad in my opinion,3,0.5,-0.22499999999999992,Negative
2115,UgySeCXaZyj86QYCBsx4AaABAg,💙💙💙💙💙,💙💙💙💙💙,5,0.0,0.0,Neutral
2116,UgyKdMPofGVUIRqzJId4AaABAg,What a waste!! Out of all the Bugattis I have seen this has to be one of the Ugliest. Looks like it was put together as a bad after thought!!! It literally looks like it's made out of plastic!!,What a waste Out of all the Bugattis I have seen this has to be one of the Ugliest Looks like it was put together as a bad after thought It literally looks like its made out of plastic,1,0.3333333333333333,-0.44999999999999996,Negative
2117,UgyXy4cq8Hk5K316r014AaABAg,Reminds me of some Pokemon 😂,Reminds me of some Pokemon 😂,4,0.0,0.0,Neutral
2118,Ugwbz7B9BNteZntGavB4AaABAg,Mfs really delivered it to the Mexican Mafia,Mfs really delivered it to the Mexican Mafia,5,0.1,0.1,Positive
2119,Ugz49c09boFlBMYjRYx4AaABAg,All this just to get shit on by a Honda a laptop and a dream,All this just to get shit on by a Honda a laptop and a dream,5,0.8,-0.2,Negative
